mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_split,param_n_estimators,params,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error
6.974451017379761,1.1976280726639212,1.856612539291382,0.5688008671394946,18,7,300,"{'max_depth': 18, 'min_samples_split': 7, 'n_estimators': 300}",-0.17635285439098858,-0.18035554345313212,-0.17945739617992398,-0.17893630631932428,-0.17799770022682357,-0.1786199601140385,0.0013667918158744062,35
8.983661317825318,1.1931728879175962,2.9884212493896483,0.9868362454469379,18,7,400,"{'max_depth': 18, 'min_samples_split': 7, 'n_estimators': 400}",-0.17620606250273632,-0.1803256246000275,-0.17930876664144701,-0.1788449495378133,-0.17781982093656948,-0.1785010448437187,0.0014021972889269336,25
3.459227132797241,1.2229417298309846,1.0038040637969972,0.1057330973953735,18,12,100,"{'max_depth': 18, 'min_samples_split': 12, 'n_estimators': 100}",-0.17751457886553706,-0.18207768813840933,-0.18056300316519003,-0.17952084624545084,-0.17890669670859427,-0.1797165626246363,0.0015384599740563738,95
4.306026458740234,0.737142587609352,2.197620964050293,1.1429431397897722,18,12,200,"{'max_depth': 18, 'min_samples_split': 12, 'n_estimators': 200}",-0.17700226432238847,-0.18138639877198354,-0.18040419194168245,-0.17933309141662557,-0.1786647983014759,-0.1793581489508312,0.0014993037491601302,77
7.442051982879638,0.609555095029954,1.4882136344909669,0.8209184317027026,18,12,300,"{'max_depth': 18, 'min_samples_split': 12, 'n_estimators': 300}",-0.17688778793258636,-0.18103190771207328,-0.18005402691285682,-0.17934312036896413,-0.17855237281449327,-0.1791738431481948,0.001404852731432628,70
8.848265790939331,1.8265436648532147,3.5410223960876466,0.9869411561214768,18,12,400,"{'max_depth': 18, 'min_samples_split': 12, 'n_estimators': 400}",-0.1767747355860888,-0.181032081982885,-0.17995865393513494,-0.17927593793215485,-0.1783980444070117,-0.17908789076865506,0.001442223603093015,62
4.1688305854797365,0.7145116012622489,0.2314065933227539,0.23668276811334502,18,17,100,"{'max_depth': 18, 'min_samples_split': 17, 'n_estimators': 100}",-0.17797191702533696,-0.18271846585619575,-0.1810774452660143,-0.18018268212770647,-0.17956766713523944,-0.18030363548209857,0.0015762853422185985,122
3.5196212768554687,0.6608825665337353,1.6290109634399415,0.9119213066698457,18,17,200,"{'max_depth': 18, 'min_samples_split': 17, 'n_estimators': 200}",-0.17758106143849228,-0.18211803525079184,-0.18079012331708155,-0.17996533820723976,-0.17941450397972616,-0.17997381243866634,0.001503476639787441,105
6.1618420600891115,0.2587826879435102,1.744213914871216,0.37082913972584824,18,17,300,"{'max_depth': 18, 'min_samples_split': 17, 'n_estimators': 300}",-0.17751904677646085,-0.18175337555835971,-0.18061251487695462,-0.17994488462580085,-0.1792932890684055,-0.1798246221811963,0.0014109089530653517,98
7.8818529605865475,0.5544660636961053,2.827422285079956,0.34899748388164964,18,17,400,"{'max_depth': 18, 'min_samples_split': 17, 'n_estimators': 400}",-0.17742382278804053,-0.1817267835338124,-0.1805481518704098,-0.17978153887510043,-0.1791189036364432,-0.17971984014076128,0.0014387876288334417,97
3.297017240524292,0.31741528137802505,0.5096046447753906,0.19129596206126237,18,22,100,"{'max_depth': 18, 'min_samples_split': 22, 'n_estimators': 100}",-0.17842909304271093,-0.1834829447906572,-0.18159572188708567,-0.18087222629223598,-0.18028625350578445,-0.18093324790369486,0.0016512385018426026,156
4.088227415084839,0.9973892436969491,1.5760117053985596,0.14847828337648541,18,22,200,"{'max_depth': 18, 'min_samples_split': 22, 'n_estimators': 200}",-0.178199013860855,-0.18293191307567974,-0.18140490337206377,-0.18063194538632615,-0.1800336956214403,-0.180640294263273,0.001559745202901557,140
6.327645587921142,0.4527531034727376,1.3648063659667968,0.3840078935681557,18,22,300,"{'max_depth': 18, 'min_samples_split': 22, 'n_estimators': 300}",-0.17811940927872064,-0.1826378667856253,-0.18132236547467273,-0.18050535022322842,-0.1798993467096018,-0.1804968676943698,0.001501648127406478,132
6.830449342727661,0.8564291990996862,2.3478177547454835,1.3934237525014037,18,22,400,"{'max_depth': 18, 'min_samples_split': 22, 'n_estimators': 400}",-0.17799884730676038,-0.1826051689577178,-0.18125362093197,-0.18032392787141371,-0.17970533812458545,-0.18037738063848946,0.0015390098762618671,124
3.3060194492340087,0.3972818492912136,0.2794034481048584,0.28900903127839994,18,27,100,"{'max_depth': 18, 'min_samples_split': 27, 'n_estimators': 100}",-0.17882405632261097,-0.18395783434546087,-0.18219592564851153,-0.18143697042320406,-0.18090160234883393,-0.18146327781772426,0.0016757831975323205,183
3.012417507171631,0.6215084994942764,1.6106110095977784,0.6199531512274719,18,27,200,"{'max_depth': 18, 'min_samples_split': 27, 'n_estimators': 200}",-0.17862789573513713,-0.18354020860147094,-0.1820355255158511,-0.18127802766997372,-0.18071882199979394,-0.18124009590444537,0.001613690287060063,174
5.3314361572265625,0.8452733107291395,1.892815113067627,0.5738639636373463,18,27,300,"{'max_depth': 18, 'min_samples_split': 27, 'n_estimators': 300}",-0.17865765284600843,-0.1833090755464026,-0.18194229855791483,-0.1811293504318351,-0.1805256209080251,-0.18111279965803723,0.0015417194870603124,165
7.967868614196777,0.8222398297168387,4.089014101028442,1.1379437109015091,18,27,400,"{'max_depth': 18, 'min_samples_split': 27, 'n_estimators': 400}",-0.17848516398146042,-0.18330456731839664,-0.18194286742555915,-0.18095110049052446,-0.1803837427353717,-0.1810134883902625,0.0016065916844189888,158
6.15664496421814,0.4103823369796307,1.478605604171753,0.2808566569896829,23,2,100,"{'max_depth': 23, 'min_samples_split': 2, 'n_estimators': 100}",-0.1766110369082195,-0.18141355099866735,-0.1799605513894147,-0.17869684754059123,-0.17843427734359849,-0.17902325283609827,0.0016040119771649228,54
12.325886440277099,1.947775417668361,2.5832163810729982,0.8207414546895713,23,2,200,"{'max_depth': 23, 'min_samples_split': 2, 'n_estimators': 200}",-0.17590434689826892,-0.18041898929264183,-0.17969969460679772,-0.17869519763155314,-0.1779206290242073,-0.1785277714906938,0.0015639129543461078,33
15.608508443832397,0.7209548626610749,3.0624221324920655,0.7682452212865086,23,2,300,"{'max_depth': 23, 'min_samples_split': 2, 'n_estimators': 300}",-0.1759735036944079,-0.17989964201682837,-0.1792746273401625,-0.17873779620731242,-0.1776039048589488,-0.17829789482353203,0.0013854623704612904,13
17.98132438659668,1.7629388102370844,4.666034364700318,0.5112063113951058,23,2,400,"{'max_depth': 23, 'min_samples_split': 2, 'n_estimators': 400}",-0.17580034213240006,-0.17988995369910715,-0.17913995649169534,-0.17860522776305413,-0.17750778384843538,-0.1781886527869384,0.001424117167732761,6
5.236207771301269,0.9306151366035303,1.1002097606658936,0.5448746705466461,23,7,100,"{'max_depth': 23, 'min_samples_split': 7, 'n_estimators': 100}",-0.17672769618020737,-0.18160549116449967,-0.17998688699773918,-0.17902769219681916,-0.17825345924265187,-0.17912024515638345,0.0016377844959587868,63
4.035429525375366,0.584750857522082,2.1994144916534424,0.6971881976212252,23,7,200,"{'max_depth': 23, 'min_samples_split': 7, 'n_estimators': 200}",-0.17622373447562295,-0.18069204102802078,-0.179677141279354,-0.17887321180842347,-0.17795320881426577,-0.1786838674811374,0.0015258651053875892,41
6.900248003005982,0.48303596958653183,2.6880173206329347,0.22015959392684495,23,7,300,"{'max_depth': 23, 'min_samples_split': 7, 'n_estimators': 300}",-0.1762569772322069,-0.18020569425278188,-0.1793802819486087,-0.17889150755857622,-0.17782561508015973,-0.17851201521446666,0.0013654883149624192,32
10.10670862197876,0.5909399051338619,4.183391475677491,0.5353509496265367,23,7,400,"{'max_depth': 23, 'min_samples_split': 7, 'n_estimators': 400}",-0.1761303032785227,-0.18016415634290026,-0.17925713595528328,-0.17880091775520102,-0.17768875808524112,-0.17840825428342966,0.0013903030099435183,20
3.2212217330932615,1.0305376374407171,1.1382067680358887,0.05442534207556973,23,12,100,"{'max_depth': 23, 'min_samples_split': 12, 'n_estimators': 100}",-0.17738777699601346,-0.18203701549186618,-0.18054143510196305,-0.1795097962308639,-0.17881997382472148,-0.17965919952908563,0.0015696069451322755,89
5.2006378173828125,0.9121826211312123,1.5948104858398438,0.37468710071614203,23,12,200,"{'max_depth': 23, 'min_samples_split': 12, 'n_estimators': 200}",-0.17688720971051494,-0.18127005011149858,-0.1803597489583242,-0.1792744992829726,-0.17851424122714263,-0.17926114985809058,0.0015123652168426464,76
6.602844858169556,0.8006665018048582,2.343215990066528,0.6058522039836374,23,12,300,"{'max_depth': 23, 'min_samples_split': 12, 'n_estimators': 300}",-0.1768074498740218,-0.18087379229921727,-0.17999486051476177,-0.1792572536327534,-0.17837835686616046,-0.17906234263738294,0.0013958013952278699,61
9.338458156585693,0.6523389448689054,4.141629457473755,0.5860629462817947,23,12,400,"{'max_depth': 23, 'min_samples_split': 12, 'n_estimators': 400}",-0.17672089869479699,-0.18087610533902554,-0.1799108820195776,-0.1791873439230868,-0.17825616580678,-0.1789902791566534,0.0014234953203036505,52
3.6738162517547606,0.5700383530864749,0.7994058132171631,0.3250029507537827,23,17,100,"{'max_depth': 23, 'min_samples_split': 17, 'n_estimators': 100}",-0.17786711382375367,-0.18270901028054687,-0.18102311152291847,-0.180135281976096,-0.17947032929800003,-0.180240969380263,0.0016089262496305893,109
5.179319143295288,0.5039788302669578,1.773811674118042,0.15616967875659865,23,17,200,"{'max_depth': 23, 'min_samples_split': 17, 'n_estimators': 200}",-0.17748745127450444,-0.18201381589689106,-0.18072382592992745,-0.17989912858863982,-0.17926884820092875,-0.17987861397817834,0.0015075387029753011,104
6.250648117065429,0.6571029668679803,2.3274099826812744,0.062175949739721285,23,17,300,"{'max_depth': 23, 'min_samples_split': 17, 'n_estimators': 300}",-0.17743303057471552,-0.18161309739929818,-0.18055635988353902,-0.17986318811051594,-0.17912450025842858,-0.17971803524529945,0.0014063177625350937,96
8.5030592918396,1.403256334229487,3.261220693588257,0.6057588083425727,23,17,400,"{'max_depth': 23, 'min_samples_split': 17, 'n_estimators': 400}",-0.17736786264595017,-0.18158893784003988,-0.18050014936837616,-0.17969816008686174,-0.17898043955465054,-0.17962710989917569,0.001423965982683773,83
3.1772227764129637,0.5242905359411244,1.12100510597229,0.059882195218529145,23,22,100,"{'max_depth': 23, 'min_samples_split': 22, 'n_estimators': 100}",-0.17829719954519824,-0.18345051631513914,-0.18155141995818555,-0.1808848286692112,-0.18022645544895052,-0.18088208398733693,0.0016826371657138277,148
5.999443483352661,1.546208223023432,2.1058128833770753,0.7228367887361355,23,22,200,"{'max_depth': 23, 'min_samples_split': 22, 'n_estimators': 200}",-0.17808706782786074,-0.1828304157249578,-0.1813753145872113,-0.1805997223933552,-0.17991424620103844,-0.1805613533468847,0.0015718451353695648,139
6.9264476776123045,0.9181614447461001,1.4096091747283936,0.41752780726060357,23,22,300,"{'max_depth': 23, 'min_samples_split': 22, 'n_estimators': 300}",-0.17802618198251322,-0.18252131411590125,-0.18127881210935987,-0.18045797482304352,-0.17976214150470748,-0.18040928490710506,0.0015044660032482184,130
8.453660345077514,0.6635231619414407,3.0292191028594972,0.6134026913497393,23,22,400,"{'max_depth': 23, 'min_samples_split': 22, 'n_estimators': 400}",-0.177917936152075,-0.1824798102161738,-0.18118962848762843,-0.18026183009165572,-0.17957881083539945,-0.18028560315658648,0.001532173228304546,121
2.977620792388916,0.39295637682901874,0.9618072986602784,0.09649735793003883,23,27,100,"{'max_depth': 23, 'min_samples_split': 27, 'n_estimators': 100}",-0.17871785885872055,-0.1839184991247805,-0.18210762947826187,-0.18143641991279374,-0.18088248580942354,-0.18141257863679602,0.0016914972455636375,181
2.9708176136016844,1.076577188845579,2.2440943717956543,0.9241893576373589,23,27,200,"{'max_depth': 23, 'min_samples_split': 27, 'n_estimators': 200}",-0.17852731077184436,-0.1834366440970374,-0.1819660199934584,-0.18122889848581122,-0.18063870591193404,-0.1811595158520171,0.0016149503089618494,171
5.812237167358399,0.6321680614900413,2.2808162689208986,0.6439488679475653,23,27,300,"{'max_depth': 23, 'min_samples_split': 27, 'n_estimators': 300}",-0.17857019110349645,-0.18320233592885413,-0.18186238121251586,-0.18106318989084955,-0.18042218133600926,-0.18102405589434506,0.0015383712239409445,164
8.638859176635743,1.0691513059117979,3.257825469970703,0.3472756058528187,23,27,400,"{'max_depth': 23, 'min_samples_split': 27, 'n_estimators': 400}",-0.178407721441263,-0.1831896666815152,-0.18184891112382126,-0.18088771813315652,-0.18027763634840863,-0.18092233074563294,0.0015962112827420758,155
6.385245847702026,0.5339534246904107,1.22800669670105,0.5284443425718902,28,2,100,"{'max_depth': 28, 'min_samples_split': 2, 'n_estimators': 100}",-0.17659110136605802,-0.1813702245797458,-0.17996584621377248,-0.1787073229614139,-0.17832378360161213,-0.17899165574452047,0.0016060010229799987,53
10.947477912902832,1.5931063016128069,4.302512454986572,0.7270115856427507,28,2,200,"{'max_depth': 28, 'min_samples_split': 2, 'n_estimators': 200}",-0.17587171501499094,-0.18039806759192425,-0.17970413473516436,-0.17867377428420686,-0.17787578666752743,-0.17850469565876276,0.0015735445685838463,26
15.307706785202026,0.32047537377680074,2.0954187870025636,0.5816965737239537,28,2,300,"{'max_depth': 28, 'min_samples_split': 2, 'n_estimators': 300}",-0.175921349349452,-0.17991158619083972,-0.1792776341524795,-0.1787306208068397,-0.1775676343378297,-0.17828176496748813,0.0014093323713239442,12
16.683119201660155,0.6551494927092627,3.3750490665435793,0.5685237468347869,28,2,400,"{'max_depth': 28, 'min_samples_split': 2, 'n_estimators': 400}",-0.1757595161781483,-0.1798886034198233,-0.17911630469266543,-0.1786004346301317,-0.17748345551110406,-0.17816966288637456,0.0014363940461600156,2
5.430635452270508,1.3383831368298698,1.1906140804290772,0.5675260314267498,28,7,100,"{'max_depth': 28, 'min_samples_split': 7, 'n_estimators': 100}",-0.17671080345895968,-0.18162312695232086,-0.18000249562550794,-0.17902192631998315,-0.17827535296481445,-0.1791267410643172,0.0016475127248586309,68
4.75403413772583,0.3556897010014278,1.588211679458618,0.1814056511995256,28,7,200,"{'max_depth': 28, 'min_samples_split': 7, 'n_estimators': 200}",-0.1762076202578151,-0.1807109862696902,-0.1796715690028657,-0.1788534871975966,-0.17795294296345784,-0.1786793211382851,0.0015348930479046215,40
7.90464825630188,1.971698668580845,2.5532177925109862,0.32115345944190044,28,7,300,"{'max_depth': 28, 'min_samples_split': 7, 'n_estimators': 300}",-0.17624293951846084,-0.18021996488324232,-0.17937618203907557,-0.17887161635061974,-0.17782965679422275,-0.17850807191712423,0.0013716726379760238,31
12.202682542800904,0.6205032551801544,3.4236233234405518,0.7578181927317661,28,7,400,"{'max_depth': 28, 'min_samples_split': 7, 'n_estimators': 400}",-0.17612800395119063,-0.18017168684621168,-0.17924206689518737,-0.17877989640436057,-0.17768739053075175,-0.17840180892554042,0.0013901103665152413,19
4.826630687713623,1.2515782250372667,0.9176078796386719,0.35542119024295354,28,12,100,"{'max_depth': 28, 'min_samples_split': 12, 'n_estimators': 100}",-0.17738033288190574,-0.18203651277438865,-0.1805505251512434,-0.17950020000430394,-0.17882675243225338,-0.179658864648819,0.001572104403900598,88
7.1064488887786865,0.6932675639574373,1.5476128578186035,0.6027629395896794,28,12,200,"{'max_depth': 28, 'min_samples_split': 12, 'n_estimators': 200}",-0.17686411838763014,-0.1812750447597547,-0.18035986796234996,-0.17925832140686349,-0.1784974437914522,-0.17925095926161008,0.001522593165164437,75
6.975449085235596,0.6455618856888303,1.7516100883483887,0.5964256911310634,28,12,300,"{'max_depth': 28, 'min_samples_split': 12, 'n_estimators': 300}",-0.17678808909402524,-0.18087092177427866,-0.1799931181263404,-0.1792401942130038,-0.1783703562679082,-0.17905253589511125,0.0014013940304035283,60
8.857257175445557,0.7027743582656236,3.585225248336792,1.0253852312874194,28,12,400,"{'max_depth': 28, 'min_samples_split': 12, 'n_estimators': 400}",-0.17670846397093298,-0.1808713188701957,-0.17990031335014972,-0.1791696441140697,-0.17824219148102535,-0.1789783863572747,0.0014257806944990028,51
3.682021427154541,1.3866384464532697,0.8160062313079834,0.45271769717957666,28,17,100,"{'max_depth': 28, 'min_samples_split': 17, 'n_estimators': 100}",-0.17786546460849925,-0.18270191388520515,-0.18104356162580262,-0.18012172406057952,-0.17948077374708524,-0.18024268758543435,0.0016084481449833282,114
7.115247535705566,0.5178206551589148,0.9774052143096924,0.42408563521478,28,17,200,"{'max_depth': 28, 'min_samples_split': 17, 'n_estimators': 200}",-0.17746701795660663,-0.18201934250603918,-0.18072594554509797,-0.17988124069105607,-0.17925705735178954,-0.17987012081011786,0.0015167375287416123,103
6.844444274902344,0.9480581802113441,2.1974183559417724,0.6612964483773267,28,17,300,"{'max_depth': 28, 'min_samples_split': 17, 'n_estimators': 300}",-0.17741678154088614,-0.18161191429257786,-0.1805541396364829,-0.17984658539635268,-0.1791111327521517,-0.17970811072369025,0.0014118059574623793,94
8.923261404037476,0.8666838468189991,2.903819179534912,1.030245132375307,28,17,400,"{'max_depth': 28, 'min_samples_split': 17, 'n_estimators': 400}",-0.1773535634695287,-0.1815855172581274,-0.18049268353696069,-0.1796807243926703,-0.17896430993506357,-0.17961535971847012,0.0014279410664583998,82
3.481622409820557,0.6873238105069482,0.6714052200317383,0.3342502216940493,28,22,100,"{'max_depth': 28, 'min_samples_split': 22, 'n_estimators': 100}",-0.1782972039965142,-0.18343774757555456,-0.18156307137713695,-0.18088540025035404,-0.18022748996297713,-0.18088218263250738,0.0016795993006570005,149
4.981035900115967,0.6783484146772264,1.557609224319458,0.5311752671825689,28,22,200,"{'max_depth': 28, 'min_samples_split': 22, 'n_estimators': 200}",-0.17807470973001643,-0.18282592949401277,-0.18137121778306364,-0.18058493238521012,-0.17990949534290096,-0.18055325694704077,0.0015743398031171296,137
6.877045345306397,1.2816303568069938,1.4840095520019532,0.6820278076957939,28,22,300,"{'max_depth': 28, 'min_samples_split': 22, 'n_estimators': 300}",-0.17801295561463484,-0.18251105400026088,-0.18127002126214192,-0.18044240576772907,-0.1797574751067585,-0.18039878235030504,0.0015050645142662565,125
7.335449266433716,1.0242650475743362,2.749223327636719,0.8241311232466677,28,22,400,"{'max_depth': 28, 'min_samples_split': 22, 'n_estimators': 400}",-0.17790931435118054,-0.18246930499755562,-0.18117788741504004,-0.18024489311373737,-0.17957194983822533,-0.18027466994314778,0.0015311325289111839,116
3.565024423599243,0.5046345870375186,0.3278034687042236,0.30294136702758295,28,27,100,"{'max_depth': 28, 'min_samples_split': 27, 'n_estimators': 100}",-0.17870809994019798,-0.1838978901851123,-0.18212057175379545,-0.18144504515243023,-0.18087955841772757,-0.18141023308985268,0.0016898147760560215,180
4.852056455612183,0.6848695423602699,1.4343861103057862,0.2975013980758919,28,27,200,"{'max_depth': 28, 'min_samples_split': 27, 'n_estimators': 200}",-0.17851181388335988,-0.18342540951332315,-0.18196550273123133,-0.18122004041896908,-0.18063210072125133,-0.18115097345362696,0.0016171381962688202,170
7.195251226425171,2.110038853616918,2.0744130611419678,0.7882020575037053,28,27,300,"{'max_depth': 28, 'min_samples_split': 27, 'n_estimators': 300}",-0.17855349811966387,-0.18319076044960866,-0.18185695207473923,-0.18105237795859574,-0.18041757466561123,-0.18101423265364375,0.001540137625992786,163
8.24085488319397,0.5169068546382667,2.91902174949646,0.8470449786094698,28,27,400,"{'max_depth': 28, 'min_samples_split': 27, 'n_estimators': 400}",-0.1783966290521549,-0.18317801915698442,-0.18183914265444598,-0.1808756689652708,-0.18027330820593324,-0.18091255360695785,0.0015956674431889697,150
6.868244791030884,0.7861390393105188,0.6346044063568115,0.4443677529672519,33,2,100,"{'max_depth': 33, 'min_samples_split': 2, 'n_estimators': 100}",-0.1765613061748983,-0.18136675837297667,-0.1799574061856066,-0.1786708896686282,-0.17832030809120689,-0.17897533369866334,0.0016144752671916939,43
10.036069679260255,1.3993904532042614,3.1828212261199953,0.5962628509356955,33,2,200,"{'max_depth': 33, 'min_samples_split': 2, 'n_estimators': 200}",-0.17585248233219505,-0.18040988044540174,-0.17969771678201962,-0.17865655057863827,-0.17786663021769142,-0.17849665207118923,0.0015822217245807057,21
13.248291206359863,0.2872012823400467,2.7188175678253175,0.9510244747676938,33,2,300,"{'max_depth': 33, 'min_samples_split': 2, 'n_estimators': 300}",-0.17591855330030748,-0.17989248141003336,-0.17929414380814046,-0.17871917398807105,-0.17756488503883597,-0.17827784750907766,0.001407782263716554,8
16.62571587562561,0.59788732657232,4.301628875732422,0.4341669339245797,33,2,400,"{'max_depth': 33, 'min_samples_split': 2, 'n_estimators': 400}",-0.1757553984540076,-0.17987207149694748,-0.17913465093978848,-0.1785881563621756,-0.17748767461190582,-0.178167590372965,0.001435151078403826,1
5.507638263702392,1.5396762048093284,1.258835506439209,0.3664028432760836,33,7,100,"{'max_depth': 33, 'min_samples_split': 7, 'n_estimators': 100}",-0.17670986339646944,-0.1816282263258867,-0.1800031420514796,-0.17902057812161043,-0.17826852259536904,-0.17912606649816304,0.00165012800116478,64
5.8812390804290775,0.852919480171525,2.5018193244934084,0.20875995223519672,33,7,200,"{'max_depth': 33, 'min_samples_split': 7, 'n_estimators': 200}",-0.17620985075937307,-0.180711091072648,-0.17966972989318816,-0.17885173969446824,-0.1779448350952032,-0.17867744930297613,0.00153469625056262,36
8.685660219192505,0.5341421985379318,2.367218494415283,0.8948541919620207,33,7,300,"{'max_depth': 33, 'min_samples_split': 7, 'n_estimators': 300}",-0.17624616589964176,-0.18021953818390482,-0.1793746747883183,-0.17886995659119945,-0.1778237671749757,-0.178506820527608,0.0013708071941883014,27
9.059059715270996,0.9441400311633661,3.7978253841400145,0.37324193779525877,33,7,400,"{'max_depth': 33, 'min_samples_split': 7, 'n_estimators': 400}",-0.17612967574302063,-0.18017061533786996,-0.17924458085830242,-0.17877919218489421,-0.17768229366290658,-0.17840127155739877,0.0013900826412726643,15
2.844418001174927,0.9183150920358716,0.6406062126159668,0.5758678759772193,33,12,100,"{'max_depth': 33, 'min_samples_split': 12, 'n_estimators': 100}",-0.1773778448626105,-0.18203885277792353,-0.1805506161417342,-0.17949792029040482,-0.1788265923584289,-0.1796583652862204,0.001573606970619488,84
5.504039239883423,1.5966138103385652,1.5352094650268555,0.5837215349542247,33,12,200,"{'max_depth': 33, 'min_samples_split': 12, 'n_estimators': 200}",-0.1768649637321546,-0.18127539050436733,-0.1803582893083907,-0.17925693632303588,-0.178494061658862,-0.17924992830536207,0.001522524268948876,71
6.922446918487549,0.6302756053055364,1.9696123600006104,0.7058580245999707,33,12,300,"{'max_depth': 33, 'min_samples_split': 12, 'n_estimators': 300}",-0.17678946054606393,-0.18087053201102693,-0.1799907288094136,-0.17923857742369334,-0.1783676835961033,-0.17905139647726023,0.0014007464786923972,56
8.515439176559449,0.3005565624705424,3.6434257507324217,1.0414862557327182,33,12,400,"{'max_depth': 33, 'min_samples_split': 12, 'n_estimators': 400}",-0.17670946636080984,-0.1808701651088761,-0.17990130113480363,-0.17916846368864825,-0.17824027490536856,-0.17897793423970126,0.0014254496390427493,47
3.45322527885437,0.5777019353792177,0.7592020034790039,0.38317699970582586,33,17,100,"{'max_depth': 33, 'min_samples_split': 17, 'n_estimators': 100}",-0.17786370923747652,-0.18270172039834137,-0.18104526760183498,-0.1801193210093592,-0.17947996604816338,-0.1802419968590351,0.0016091908592659806,110
5.736639881134034,0.8404292475307015,0.9214051723480224,0.39965708061922967,33,17,200,"{'max_depth': 33, 'min_samples_split': 17, 'n_estimators': 200}",-0.1774683690323335,-0.18201840929897392,-0.18072561124667744,-0.17987938367456666,-0.17925474473097483,-0.17986930359670528,0.0015161918810452104,99
6.767646265029907,0.5275700072317613,2.220814657211304,0.19641082201262736,33,17,300,"{'max_depth': 33, 'min_samples_split': 17, 'n_estimators': 300}",-0.1774181284710257,-0.18161084376776915,-0.1805537970878095,-0.1798447961669007,-0.1791104445595344,-0.17970760201060787,0.0014110622694426347,90
